Order,Line,Site,Supplier,Name,Item Number,Quantity Ordered,Quantity Open,Quantity Received,UM,Due Date,Sales/Job,Producti,St,ERS PL Opt,ERS Opt,Consignment,Type,Operation,Ship-To,Performance Date,Need Date,Order Revision,Item Description
PO081608,1,11-300,11S1001,Plastics of Oshawa,90010,"2,400.0",0.0,"2,400.0",EA,07/08/2016,,,c,0,1,No,,0,11-300,07/08/2016,07/08/2016,0,Pump Dispenser .25l
PO081608,2,11-300,11S1001,Plastics of Oshawa,90011,"16,500.0",0.0,"16,500.0",EA,07/08/2016,,,c,0,1,No,,0,11-300,07/08/2016,07/08/2016,0,Plastic Bottle .5l
PO081608,3,11-300,11S1001,Plastics of Oshawa,90012,"2,400.0",0.0,"2,400.0",EA,07/08/2016,,,c,0,1,No,,0,11-300,07/08/2016,07/08/2016,0,Plastic Bottle 1l
PO081608,4,11-400,11S1001,Plastics of Oshawa,90019,"5,550.0",0.0,"5,550.0",EA,07/08/2016,,,c,0,1,No,,0,11-300,07/08/2016,07/08/2016,0,"Plastic Bottle, 750 ml"
PO081609,1,11-300,12S1001,Packaging Components Ltd.,90013,"5,750.0",0.0,"5,750.0",EA,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,4 Liter Tub
PO081609,2,11-300,12S1001,Packaging Components Ltd.,90016,"100,000.0",0.0,"100,000.0",EA,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,25 ml Tube
PO081609,3,11-300,12S1001,Packaging Components Ltd.,90040,"23,750.0",0.0,"23,750.0",EA,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Caps
PO081609,4,11-300,12S1001,Packaging Components Ltd.,90072,"2,330.0",0.0,"2,330.0",EA,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,"Multi-Pack, 4 Bottle Box"
PO081609,5,11-100,12S1001,Packaging Components Ltd.,90093,38.0,0.0,38.0,EA,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Shipping Carton
PO081610,1,11-100,12S1002,Mexico City Chemicals,60060,80.0,0.0,80.0,GA,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,White Paint
PO081610,2,11-300,12S1002,Mexico City Chemicals,80020,300.0,0.0,300.0,ML,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Fragrance
PO081610,3,11-300,12S1002,Mexico City Chemicals,80021,63.0,0.0,63.0,GA,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Green Colorant
PO081610,4,11-300,12S1002,Mexico City Chemicals,80033,18.0,0.0,18.0,L,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Jojoba Oil Liquid
PO081610,5,11-300,12S1002,Mexico City Chemicals,80034,165.0,0.0,165.0,L,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Aloe Vera Oil Liquid
PO081610,6,11-300,12S1002,Mexico City Chemicals,80042,"2,250.0",0.0,"2,250.0",G,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Potassium Sorbate Powder
PO081610,7,11-500,12S1002,Mexico City Chemicals,80061,5.0,0.0,5.0,G,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Compressable Sugar
PO081610,8,11-500,12S1002,Mexico City Chemicals,80065,38.0,0.0,38.0,G,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Maltodextrin
PO081612,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,500.0,0.0,500.0,G,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Quaternary Amonium Chloride
PO081612,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,250.0,0.0,250.0,G,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Biguanide Compound
PO081612,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,950.0,0.0,950.0,L,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Ethanol Liquid
PO081612,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,18.0,0.0,18.0,L,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Glyceryl Monoiaurate Liquid
PO081612,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,55.0,0.0,55.0,L,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Benzyl Alcohol Liquid
PO081612,6,11-300,20S1002,Pharmaceutical Chemical Supply,80037,3.0,0.0,3.0,L,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,EDTA Liquid
PO081612,7,11-300,20S1002,Pharmaceutical Chemical Supply,80038,"1,375.0",0.0,"1,375.0",L,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Phenoxyethanol Liquid
PO081612,8,11-300,20S1002,Pharmaceutical Chemical Supply,80040,425.0,0.0,425.0,L,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Lidocaine Liquid
PO081612,9,11-500,20S1002,Pharmaceutical Chemical Supply,80062,3.0,0.0,3.0,ML,10/08/2016,,,c,0,1,No,,0,11-300,10/08/2016,10/08/2016,0,Dextrose
PO081613,1,11-300,20S1003,Containers Ltd,90014,"250,250.0",0.0,"250,250.0",EA,10/08/2016,,,c,0,1,No,,0,11-500,10/08/2016,10/08/2016,0,5 ml Tube
PO081613,2,11-500,20S1003,Containers Ltd,90017,375.0,0.0,375.0,EA,10/08/2016,,,c,0,1,No,,0,11-500,10/08/2016,10/08/2016,0,"Bottle, 50 Size"
PO081613,3,11-500,20S1003,Containers Ltd,90030,725.0,0.0,725.0,EA,10/08/2016,,,c,0,1,No,,0,11-500,10/08/2016,10/08/2016,0,"Blister Pack, 6 Tablet"
PO081613,4,11-300,20S1003,Containers Ltd,90050,"1,125.0",0.0,"1,125.0",EA,10/08/2016,,,c,0,1,No,,0,11-500,10/08/2016,10/08/2016,0,25 Gallon Drum
PO081613,5,11-500,20S1003,Containers Ltd,90073,375.0,0.0,375.0,EA,10/08/2016,,,c,0,1,No,,0,11-500,10/08/2016,10/08/2016,0,"Box, 2 Blister Pack Size"
PO081614,1,11-100,21S1001,Power Cord International,60009,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Probe Housing Rev. A
PO081614,2,11-100,21S1001,Power Cord International,60080,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Power Cord - UK
PO081614,3,11-100,21S1001,Power Cord International,60081,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Power Cord - US
PO081614,4,11-100,21S1001,Power Cord International,60082,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Power Cord - Australia
PO081614,5,11-100,21S1001,Power Cord International,60083,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Power Cord - Universal
PO081614,6,11-100,21S1001,Power Cord International,60088,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Power Converter-Standard
PO081614,7,11-100,21S1001,Power Cord International,60089,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Power Converter - Smart
PO081615,1,11-100,21S1003,Babberich Electronics,60014,10.0,0.0,10.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Software CD
PO081615,2,11-100,21S1003,Babberich Electronics,60050,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Base Unit / CPU
PO081615,3,11-100,21S1003,Babberich Electronics,60051,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Microprocessor IM Rev. A
PO081616,1,11-300,22S1001,Cheshire Packaging Products,90015,"125,050.0",0.0,"125,050.0",EA,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,15 ml Tube
PO081616,2,11-500,22S1001,Cheshire Packaging Products,90018,375.0,0.0,375.0,EA,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,"Bottle, 100 Size"
PO081616,3,11-200,22S1001,Cheshire Packaging Products,90031,"6,250.0",0.0,"6,250.0",EA,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,Generic Packaging
PO081616,4,11-300,22S1001,Cheshire Packaging Products,90070,"2,375.0",0.0,"2,375.0",EA,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,Assortment Box
PO081616,5,11-300,22S1001,Cheshire Packaging Products,90071,"2,350.0",0.0,"2,350.0",EA,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,"Multi-Pack, 2 Bottle Box"
PO081616,6,11-300,22S1001,Cheshire Packaging Products,90092,"15,000.0",0.0,"15,000.0",EA,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,Standard Box
PO081617,1,11-400,22S1002,Organic Food Supply,80053,"6,250.0",0.0,"6,250.0",ML,17/08/2016,,,c,0,1,No,,0,11-400,17/08/2016,17/08/2016,0,Preservative
PO081618,1,11-100,30S1001,Xia Electronics,60004,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Transducer - 10 Mhz
PO081618,2,11-100,30S1001,Xia Electronics,60010,"3,050.0",0.0,"3,050.0",G,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Pepared Layered Mat
PO081619,1,11-100,30S1002,Tabu Power Cord Co.,60006,13.0,0.0,13.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Monitor Cable
PO081619,2,11-100,30S1002,Tabu Power Cord Co.,60011,55.0,0.0,55.0,EA,17/08/2016,,,c,0,1,No,,0,11-100,17/08/2016,17/08/2016,0,Oscillator Elements
PO081620,1,11-300,30S1004,Shanghai Chemical Manufacturers,80003,"1,000.0",0.0,"1,000.0",ML,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,Phenolic
PO081620,2,11-300,30S1004,Shanghai Chemical Manufacturers,80032,130.0,0.0,130.0,L,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,Glycerin Liquid
PO081620,3,11-300,30S1004,Shanghai Chemical Manufacturers,80045,"11,250.0",0.0,"11,250.0",G,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,Cyamposis Tetragonolobus (Guar Gum) Powder
PO081620,4,11-300,30S1004,Shanghai Chemical Manufacturers,80046,"5,700.0",0.0,"5,700.0",G,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,Citric Acid Powder
PO081620,5,11-500,30S1004,Shanghai Chemical Manufacturers,80063,3.0,0.0,3.0,ML,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,Flavor
PO081620,6,11-500,30S1004,Shanghai Chemical Manufacturers,80066,33.0,0.0,33.0,G,17/08/2016,,,c,0,1,No,,0,11-300,17/08/2016,17/08/2016,0,Sorbitol
PO081621,1,11-200,31S1002,Sydney Copper Company,62250,"1,000.0",0.0,"1,000.0",LB,14/08/2016,,,c,0,1,No,,0,11-200,14/08/2016,14/08/2016,0,Steel CRS 18ga 4301
PO081622,1,11-200,31S1003,Henderson Industrial,62202,"2,300.0",0.0,"2,300.0",EA,07/08/2016,,,c,0,1,No,,0,11-200,07/08/2016,07/08/2016,0,Pem Nut #6 .0125
PO081623,1,11-100,23S1000,Leiferant A,60002,10.0,0.0,10.0,EA,07/08/2016,,,c,0,1,No,,0,11-100,07/08/2016,07/08/2016,0,Display / Readout
PO081624,1,11-100,23S1001,BGS Innovation AG,60003,10.0,0.0,10.0,EA,10/08/2016,,,c,0,1,No,,0,11-100,10/08/2016,10/08/2016,0,Keyboard
PO081625,1,11-500,23S1002,Huber Metalwaren,90073,100.0,0.0,100.0,EA,14/08/2016,,,c,0,1,No,,0,11-500,14/08/2016,14/08/2016,0,"Box, 2 Blister Pack Size"
PO081626,1,11-300,40S1000,Lojas Americanas,90050,100.0,0.0,100.0,EA,07/08/2016,,,c,0,1,No,,0,11-300,07/08/2016,07/08/2016,0,25 Gallon Drum
PO081627,1,11-100,40S1001,ABC Compomentes Electronicos SA,90093,100.0,0.0,100.0,EA,14/08/2016,,,c,0,1,No,,0,11-300,14/08/2016,14/08/2016,0,Shipping Carton
PO081628,1,11-300,40S1002,Tintas Coloridas SA,90091,100.0,0.0,100.0,EA,07/08/2016,,,c,0,1,No,,0,11-300,07/08/2016,07/08/2016,0,Standard Shipping Box
PO081699,1,11-100,10S1002,Bridgeville Industries,60005,20.0,0.0,20.0,EA,,,,c,0,1,No,,0,11-100,,,1,Battery
PO081699,2,11-100,10S1002,Bridgeville Industries,60005,10.0,0.0,10.0,EA,09/08/2016,,,c,0,1,No,,0,11-100,09/08/2016,09/08/2016,1,Battery
PO081701,1,11-400,10S1001,Taylor & Fulton Fruit Co.,80050,10.0,0.0,10.0,LB,07/08/2017,,,c,0,1,No,,0,11-400,07/08/2017,07/08/2017,0,Fruit
PO081702,1,11-100,10S1002,Bridgeville Industries,60001,25.0,0.0,25.0,EA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Durable Plastic Housing
PO081702,2,11-100,10S1002,Bridgeville Industries,60005,25.0,0.0,25.0,EA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Battery
PO081702,3,11-100,10S1002,Bridgeville Industries,60007,25.0,0.0,25.0,EA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Movable Cart
PO081702,4,11-100,10S1002,Bridgeville Industries,60012,78.0,0.0,78.0,EA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Electrodes
PO081702,5,11-200,10S1002,Bridgeville Industries,62201,600.0,0.0,600.0,EA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,"24V Amp 2HP, 1/2 Dia"
PO081702,6,11-200,10S1002,Bridgeville Industries,62203,"4,750.0",0.0,"4,750.0",EA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,"Stud Press Fit #6 1/4"""
PO081703,1,11-100,10S1003,Heron Surgical Supply,01012,325.0,0.0,325.0,EA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,"Sterile Probe Covers, 20 One time use"
PO081704,1,11-100,10S1004,Sungro Chemicals,60061,45.0,0.0,45.0,GA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Black Paint
PO081704,2,11-100,10S1004,Sungro Chemicals,60062,45.0,0.0,45.0,GA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,"Paint, Other"
PO081704,3,11-300,10S1004,Sungro Chemicals,80010,"4,600.0",0.0,"4,600.0",GA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Distilled Water Liquid
PO081704,4,11-300,10S1004,Sungro Chemicals,80011,160.0,0.0,160.0,GA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Purified Water Liquid
PO081704,5,11-300,10S1004,Sungro Chemicals,80041,650.0,0.0,650.0,G,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Caromer 980 Powder/Thickening Agent
PO081704,6,11-300,10S1004,Sungro Chemicals,80043,"11,250.0",0.0,"11,250.0",G,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Ceratonia Siliquis (Locust Bean Gum) Powder
PO081704,7,11-300,10S1004,Sungro Chemicals,80044,"11,250.0",0.0,"11,250.0",G,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Xanthan Gum Powder
PO081704,8,11-500,10S1004,Sungro Chemicals,80060,500.0,0.0,500.0,G,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Simethicone
PO081704,9,11-500,10S1004,Sungro Chemicals,80064,10.0,0.0,10.0,G,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Magnesium Stearate
PO081705,1,11-100,10S1005,Absolute Electronics Company,60003,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Keyboard
PO081706,1,11-100,10S1006,Hampton Electronics,60002,13.0,0.0,13.0,EA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Display / Readout
PO081706,2,11-100,10S1006,Hampton Electronics,60008,13.0,0.0,13.0,EA,07/08/2017,,,c,0,1,No,,0,11-100,07/08/2017,07/08/2017,0,Printer
PO081707,1,11-400,11S1000,Chiro Foods Limited,80051,5.0,0.0,5.0,G,07/08/2017,,,c,0,1,No,,0,11-400,07/08/2017,07/08/2017,0,Proprietary Spice Mix
PO081708,1,11-300,11S1001,Plastics of Oshawa,90010,"2,400.0",0.0,"2,400.0",EA,07/08/2017,,,c,0,1,No,,0,11-300,07/08/2017,07/08/2017,0,Pump Dispenser .25l
PO081708,2,11-300,11S1001,Plastics of Oshawa,90011,"16,500.0",0.0,"16,500.0",EA,07/08/2017,,,c,0,1,No,,0,11-300,07/08/2017,07/08/2017,0,Plastic Bottle .5l
PO081708,3,11-300,11S1001,Plastics of Oshawa,90012,"2,400.0",0.0,"2,400.0",EA,07/08/2017,,,c,0,1,No,,0,11-300,07/08/2017,07/08/2017,0,Plastic Bottle 1l
PO081708,4,11-400,11S1001,Plastics of Oshawa,90019,"5,550.0",0.0,"5,550.0",EA,07/08/2017,,,c,0,1,No,,0,11-300,07/08/2017,07/08/2017,0,"Plastic Bottle, 750 ml"
PO081709,1,11-300,12S1001,Packaging Components Ltd.,90013,"5,750.0",0.0,"5,750.0",EA,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,4 Liter Tub
PO081709,2,11-300,12S1001,Packaging Components Ltd.,90016,"100,000.0",0.0,"100,000.0",EA,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,25 ml Tube
PO081709,3,11-300,12S1001,Packaging Components Ltd.,90040,"23,750.0",0.0,"23,750.0",EA,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Caps
PO081709,4,11-300,12S1001,Packaging Components Ltd.,90072,"2,330.0",0.0,"2,330.0",EA,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,"Multi-Pack, 4 Bottle Box"
PO081709,5,11-100,12S1001,Packaging Components Ltd.,90093,38.0,0.0,38.0,EA,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Shipping Carton
PO081710,1,11-100,12S1002,Mexico City Chemicals,60060,80.0,0.0,80.0,GA,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,White Paint
PO081710,2,11-300,12S1002,Mexico City Chemicals,80020,300.0,0.0,300.0,ML,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Fragrance
PO081710,3,11-300,12S1002,Mexico City Chemicals,80021,63.0,0.0,63.0,GA,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Green Colorant
PO081710,4,11-300,12S1002,Mexico City Chemicals,80033,18.0,0.0,18.0,L,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Jojoba Oil Liquid
PO081710,5,11-300,12S1002,Mexico City Chemicals,80034,165.0,0.0,165.0,L,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Aloe Vera Oil Liquid
PO081710,6,11-300,12S1002,Mexico City Chemicals,80042,"2,250.0",0.0,"2,250.0",G,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Potassium Sorbate Powder
PO081710,7,11-500,12S1002,Mexico City Chemicals,80061,5.0,0.0,5.0,G,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Compressable Sugar
PO081710,8,11-500,12S1002,Mexico City Chemicals,80065,38.0,0.0,38.0,G,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Maltodextrin
PO081712,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,500.0,0.0,500.0,G,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Quaternary Amonium Chloride
PO081712,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,250.0,0.0,250.0,G,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Biguanide Compound
PO081712,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,950.0,0.0,950.0,L,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Ethanol Liquid
PO081712,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,18.0,0.0,18.0,L,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Glyceryl Monoiaurate Liquid
PO081712,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,55.0,0.0,55.0,L,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Benzyl Alcohol Liquid
PO081712,6,11-300,20S1002,Pharmaceutical Chemical Supply,80037,3.0,0.0,3.0,L,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,EDTA Liquid
PO081712,7,11-300,20S1002,Pharmaceutical Chemical Supply,80038,"1,375.0",0.0,"1,375.0",L,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Phenoxyethanol Liquid
PO081712,8,11-300,20S1002,Pharmaceutical Chemical Supply,80040,425.0,0.0,425.0,L,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Lidocaine Liquid
PO081712,9,11-500,20S1002,Pharmaceutical Chemical Supply,80062,3.0,0.0,3.0,ML,11/08/2017,,,c,0,1,No,,0,11-300,11/08/2017,11/08/2017,0,Dextrose
PO081713,1,11-300,20S1003,Containers Ltd,90014,"250,250.0",0.0,"250,250.0",EA,11/08/2017,,,c,0,1,No,,0,11-500,11/08/2017,11/08/2017,0,5 ml Tube
PO081713,2,11-500,20S1003,Containers Ltd,90017,375.0,0.0,375.0,EA,11/08/2017,,,c,0,1,No,,0,11-500,11/08/2017,11/08/2017,0,"Bottle, 50 Size"
PO081713,3,11-500,20S1003,Containers Ltd,90030,725.0,0.0,725.0,EA,11/08/2017,,,c,0,1,No,,0,11-500,11/08/2017,11/08/2017,0,"Blister Pack, 6 Tablet"
PO081713,4,11-300,20S1003,Containers Ltd,90050,"1,125.0",0.0,"1,125.0",EA,11/08/2017,,,c,0,1,No,,0,11-500,11/08/2017,11/08/2017,0,25 Gallon Drum
PO081713,5,11-500,20S1003,Containers Ltd,90073,375.0,0.0,375.0,EA,11/08/2017,,,c,0,1,No,,0,11-500,11/08/2017,11/08/2017,0,"Box, 2 Blister Pack Size"
PO081714,1,11-100,21S1001,Power Cord International,60009,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Probe Housing Rev. A
PO081714,2,11-100,21S1001,Power Cord International,60080,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Power Cord - UK
PO081714,3,11-100,21S1001,Power Cord International,60081,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Power Cord - US
PO081714,4,11-100,21S1001,Power Cord International,60082,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Power Cord - Australia
PO081714,5,11-100,21S1001,Power Cord International,60083,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Power Cord - Universal
PO081714,6,11-100,21S1001,Power Cord International,60088,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Power Converter-Standard
PO081714,7,11-100,21S1001,Power Cord International,60089,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Power Converter - Smart
PO081715,1,11-100,21S1003,Babberich Electronics,60014,10.0,0.0,10.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Software CD
PO081715,2,11-100,21S1003,Babberich Electronics,60050,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Base Unit / CPU
PO081715,3,11-100,21S1003,Babberich Electronics,60051,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Microprocessor IM Rev. A
PO081716,1,11-300,22S1001,Cheshire Packaging Products,90015,"125,050.0",0.0,"125,050.0",EA,17/08/2017,,,c,0,1,No,,0,11-300,17/08/2017,17/08/2017,0,15 ml Tube
PO081716,2,11-500,22S1001,Cheshire Packaging Products,90018,375.0,0.0,375.0,EA,17/08/2017,,,c,0,1,No,,0,11-300,17/08/2017,17/08/2017,0,"Bottle, 100 Size"
PO081716,3,11-200,22S1001,Cheshire Packaging Products,90031,"6,250.0",0.0,"6,250.0",EA,17/08/2017,,,c,0,1,No,,0,11-300,17/08/2017,17/08/2017,0,Generic Packaging
PO081716,4,11-300,22S1001,Cheshire Packaging Products,90070,"2,375.0",0.0,"2,375.0",EA,17/08/2017,,,c,0,1,No,,0,11-300,17/08/2017,17/08/2017,0,Assortment Box
PO081716,5,11-300,22S1001,Cheshire Packaging Products,90071,"2,350.0",0.0,"2,350.0",EA,17/08/2017,,,c,0,1,No,,0,11-300,17/08/2017,17/08/2017,0,"Multi-Pack, 2 Bottle Box"
PO081716,6,11-300,22S1001,Cheshire Packaging Products,90092,"15,000.0",0.0,"15,000.0",EA,17/08/2017,,,c,0,1,No,,0,11-300,17/08/2017,17/08/2017,0,Standard Box
PO081717,1,11-400,22S1002,Organic Food Supply,80053,"6,250.0",0.0,"6,250.0",ML,17/08/2017,,,c,0,1,No,,0,11-400,17/08/2017,17/08/2017,0,Preservative
PO081718,1,11-100,30S1001,Xia Electronics,60004,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Transducer - 10 Mhz
PO081718,2,11-100,30S1001,Xia Electronics,60010,"3,050.0",0.0,"3,050.0",G,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Pepared Layered Mat
PO081719,1,11-100,30S1002,Tabu Power Cord Co.,60006,13.0,0.0,13.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Monitor Cable
PO081719,2,11-100,30S1002,Tabu Power Cord Co.,60011,55.0,0.0,55.0,EA,17/08/2017,,,c,0,1,No,,0,11-100,17/08/2017,17/08/2017,0,Oscillator Elements
PO081720,1,11-300,30S1004,Shanghai Chemical Manufacturers,80003,"1,000.0",0.0,"1,000.0",ML,17/08/2017,,,c,0,1,No,,0,11-300,17/08/2017,17/08/2017,0,Phenolic
